item,itemLabel
http://www.wikidata.org/entity/Q61696039,LGBTIQA+ bookshop
http://www.wikidata.org/entity/Q61710650,LGBT museum
http://www.wikidata.org/entity/Q61781831,curatorial department
http://www.wikidata.org/entity/Q61283808,Star Trek film
http://www.wikidata.org/entity/Q61718170,subcommittee
http://www.wikidata.org/entity/Q61793478,district independent city of Brandenburg
http://www.wikidata.org/entity/Q61618017,perfumery chain
http://www.wikidata.org/entity/Q61745168,fictional terrorist organization
http://www.wikidata.org/entity/Q106777964,digital project
http://www.wikidata.org/entity/Q50430121,pharmaceutic aid
http://www.wikidata.org/entity/Q61508291,fictional academy
http://www.wikidata.org/entity/Q61704031,web series season
http://www.wikidata.org/entity/Q61740765,LGBTQIA+ awareness period
http://www.wikidata.org/entity/Q61744628,LGBT film award
http://www.wikidata.org/entity/Q113547662,skin pigmentation
http://www.wikidata.org/entity/Q61456428,total conversion mod
http://www.wikidata.org/entity/Q61475894,cancelled/unreleased video game
http://www.wikidata.org/entity/Q61493800,succubus in a work of fiction
http://www.wikidata.org/entity/Q61766601,men's organization
http://www.wikidata.org/entity/Q61856863,urban district in Schleswig-Holstein
http://www.wikidata.org/entity/Q115480494,thunder deity
http://www.wikidata.org/entity/Q64767588,demigod or quasi-deity in a work of fiction
http://www.wikidata.org/entity/Q64826651,fictional grasshopper
http://www.wikidata.org/entity/Q287414,neighborhood in New York City
http://www.wikidata.org/entity/Q177646,subset
http://www.wikidata.org/entity/Q938236,panel
http://www.wikidata.org/entity/Q989470,clan
http://www.wikidata.org/entity/Q1441324,franchise
http://www.wikidata.org/entity/Q1191628,deportation of Jews from Germany
http://www.wikidata.org/entity/Q1153191,online newspaper
http://www.wikidata.org/entity/Q4504495,award ceremony
http://www.wikidata.org/entity/Q3303500,video production company
http://www.wikidata.org/entity/Q865493,video game mod
http://www.wikidata.org/entity/Q63043384,jutsu
http://www.wikidata.org/entity/Q106634743,gay newspaper
http://www.wikidata.org/entity/Q15896028,defunct sports team
http://www.wikidata.org/entity/Q63188808,Catholic vocation
http://www.wikidata.org/entity/Q72588,content delivery network
http://www.wikidata.org/entity/Q228388,train ride
http://www.wikidata.org/entity/Q64606659,LGBTQ+ association
http://www.wikidata.org/entity/Q1065129,nobility of Sweden
http://www.wikidata.org/entity/Q23905069,military unit type class
http://www.wikidata.org/entity/Q20965835,adult video
http://www.wikidata.org/entity/Q21514702,abandoned project
http://www.wikidata.org/entity/Q1280410,Japanese martial arts
http://www.wikidata.org/entity/Q111252364,digital scholarship project
http://www.wikidata.org/entity/Q62391930,beauty pageant edition
http://www.wikidata.org/entity/Q63254493,Wikimedia glossary list article
http://www.wikidata.org/entity/Q63801299,script
http://www.wikidata.org/entity/Q63209072,city in Colombia
http://www.wikidata.org/entity/Q64578911,former hospital
http://www.wikidata.org/entity/Q64027599,gas station chain
http://www.wikidata.org/entity/Q63412991,YouTube video
http://www.wikidata.org/entity/Q64348974,LGBT event
http://www.wikidata.org/entity/Q144,dog
http://www.wikidata.org/entity/Q34038,waterfall
http://www.wikidata.org/entity/Q34228,sign language
http://www.wikidata.org/entity/Q36341,brown bear
http://www.wikidata.org/entity/Q38547,dog crossbreed
http://www.wikidata.org/entity/Q32880,architectural style
http://www.wikidata.org/entity/Q32815,mosque
http://www.wikidata.org/entity/Q33831,pidgin
http://www.wikidata.org/entity/Q62834786,biblical proper name
http://www.wikidata.org/entity/Q33837,archipelago
http://www.wikidata.org/entity/Q63187384,Jewish religious occupation
http://www.wikidata.org/entity/Q63435698,dog breed group according to FCI
http://www.wikidata.org/entity/Q63440326,city of Oregon
http://www.wikidata.org/entity/Q32884,Green Lantern
http://www.wikidata.org/entity/Q33289,creole language
http://www.wikidata.org/entity/Q63981612,product category
http://www.wikidata.org/entity/Q36348,dream
http://www.wikidata.org/entity/Q64581117,booking agency
http://www.wikidata.org/entity/Q35760,essay
http://www.wikidata.org/entity/Q38390,shepherd dog
http://www.wikidata.org/entity/Q31726,cease and desist
http://www.wikidata.org/entity/Q63228558,fictional valley
http://www.wikidata.org/entity/Q63383584,medical device company
http://www.wikidata.org/entity/Q63032896,Wikimedia list of fictional characters
http://www.wikidata.org/entity/Q64222339,art term
http://www.wikidata.org/entity/Q37853,Baroque
http://www.wikidata.org/entity/Q18033462,calendar awareness event
http://www.wikidata.org/entity/Q33742,natural language
http://www.wikidata.org/entity/Q63171169,rugby union franchise
http://www.wikidata.org/entity/Q31579,David di Donatello
http://www.wikidata.org/entity/Q64025381,women's national rugby sevens team
http://www.wikidata.org/entity/Q64167531,Träger der politischen Bildung
http://www.wikidata.org/entity/Q64214195,Nongovernmental Organizations (NGOs)
http://www.wikidata.org/entity/Q64689000,testament
http://www.wikidata.org/entity/Q62500932,digital humanities project
http://www.wikidata.org/entity/Q64100970,animated music video
http://www.wikidata.org/entity/Q63188683,Christian religious occupation
http://www.wikidata.org/entity/Q62302889,art practice
http://www.wikidata.org/entity/Q62573441,Star Trek series
http://www.wikidata.org/entity/Q62722214,branch of genetics
http://www.wikidata.org/entity/Q62933848,military unit branch-type class
http://www.wikidata.org/entity/Q30014,outer planet
http://www.wikidata.org/entity/Q33829,human population
http://www.wikidata.org/entity/Q63171186,defunct rugby union club
http://www.wikidata.org/entity/Q63349598,women's national handball team
http://www.wikidata.org/entity/Q33602,giant panda
http://www.wikidata.org/entity/Q63960235,fictional mansion
http://www.wikidata.org/entity/Q2901541,university libraries in France
http://www.wikidata.org/entity/Q62933934,military unit branch class
http://www.wikidata.org/entity/Q29556,civil liberties
http://www.wikidata.org/entity/Q63959446,fictional tower
http://www.wikidata.org/entity/Q291,pornography
http://www.wikidata.org/entity/Q63791824,country bordering the Baltic Sea
http://www.wikidata.org/entity/Q65048168,persona in a work of fiction
http://www.wikidata.org/entity/Q61763780,administrative territorial entity of Aragon
http://www.wikidata.org/entity/Q66707394,countable set
http://www.wikidata.org/entity/Q62127981,Service interétablissement de coopération documentaire
http://www.wikidata.org/entity/Q62625186,video label
http://www.wikidata.org/entity/Q33648,language isolate
http://www.wikidata.org/entity/Q35657,U.S. state
http://www.wikidata.org/entity/Q64825337,split personality
http://www.wikidata.org/entity/Q64153060,corporate art collection
http://www.wikidata.org/entity/Q65153307,fictional high or secondary school
http://www.wikidata.org/entity/Q86463500,LGBTI+ related media
http://www.wikidata.org/entity/Q149,Nyan Cat
http://www.wikidata.org/entity/Q63438000,climate emergency declaration
http://www.wikidata.org/entity/Q63998451,superhero film character
http://www.wikidata.org/entity/Q188784,superhero
http://www.wikidata.org/entity/Q516776,measurable function
http://www.wikidata.org/entity/Q641118,personality
http://www.wikidata.org/entity/Q859161,glossary
http://www.wikidata.org/entity/Q1402592,island group
http://www.wikidata.org/entity/Q1231428,persuasion
http://www.wikidata.org/entity/Q2150504,signal
http://www.wikidata.org/entity/Q2625603,population
http://www.wikidata.org/entity/Q2251595,protection
http://www.wikidata.org/entity/Q6517622,legal threat
http://www.wikidata.org/entity/Q7216866,post
http://www.wikidata.org/entity/Q185529,pornographic film
http://www.wikidata.org/entity/Q109243379,modification
http://www.wikidata.org/entity/Q186361,punishment
http://www.wikidata.org/entity/Q707125,threat
http://www.wikidata.org/entity/Q1806324,working dog
http://www.wikidata.org/entity/Q838247,defense
http://www.wikidata.org/entity/Q3965271,subclass
http://www.wikidata.org/entity/Q6020321,mod
http://www.wikidata.org/entity/Q17362920,Wikimedia duplicated page
http://www.wikidata.org/entity/Q17374546,Australian rules football club
http://www.wikidata.org/entity/Q17376093,cricket team
http://www.wikidata.org/entity/Q17399019,style of painting
http://www.wikidata.org/entity/Q17438516,musical instrument museum
http://www.wikidata.org/entity/Q17455058,music museum
http://www.wikidata.org/entity/Q525361,justification
http://www.wikidata.org/entity/Q456115,criminal defence
http://www.wikidata.org/entity/Q21157127,cluster
http://www.wikidata.org/entity/Q1301371,computer network
http://www.wikidata.org/entity/Q25535646,hero
http://www.wikidata.org/entity/Q17444909,astronomical object type
http://www.wikidata.org/entity/Q26271186,Rugby sevens team
http://www.wikidata.org/entity/Q28885102,pharmaceutical product
http://www.wikidata.org/entity/Q17468533,former municipality of Finland
http://www.wikidata.org/entity/Q529637,dunning
http://www.wikidata.org/entity/Q30090244,bear
http://www.wikidata.org/entity/Q1949963,statistic
http://www.wikidata.org/entity/Q17377208,train operating company
http://www.wikidata.org/entity/Q17468125,political function in fiction
http://www.wikidata.org/entity/Q531849,necessity defence
http://www.wikidata.org/entity/Q379693,deportation
http://www.wikidata.org/entity/Q17426614,scientific council
http://www.wikidata.org/entity/Q17413155,fictional astronomical object in the Serenityverse
http://www.wikidata.org/entity/Q30250610,object in the outer Solar System
http://www.wikidata.org/entity/Q39364723,hospital building
http://www.wikidata.org/entity/Q15851373,crosslink page
http://www.wikidata.org/entity/Q17364638,fictional religion
http://www.wikidata.org/entity/Q184767,signed languages
http://www.wikidata.org/entity/Q837556,forced displacement
http://www.wikidata.org/entity/Q844911,superior planet
http://www.wikidata.org/entity/Q50808536,national handball team
http://www.wikidata.org/entity/Q20751022,fictional house
http://www.wikidata.org/entity/Q30620203,abandoned entity
http://www.wikidata.org/entity/Q15916779,exculpation
http://www.wikidata.org/entity/Q17412519,fictional buffalo
http://www.wikidata.org/entity/Q19682167,pidgin or creole
http://www.wikidata.org/entity/Q11869657,international crime
http://www.wikidata.org/entity/Q62662439,declaration
http://www.wikidata.org/entity/Q109645909,astronomical object in the Solar System
http://www.wikidata.org/entity/Q112651297,deportation of Jews
http://www.wikidata.org/entity/Q6752310,manual communication
http://www.wikidata.org/entity/Q16663832,dog breed group
http://www.wikidata.org/entity/Q173462,crime against humanity
http://www.wikidata.org/entity/Q17457202,population centre
http://www.wikidata.org/entity/Q114616234,humanities research project
http://www.wikidata.org/entity/Q39367,dog breed
http://www.wikidata.org/entity/Q38672,dog type
http://www.wikidata.org/entity/Q42621,hybrid
http://www.wikidata.org/entity/Q43577,cat breed
http://www.wikidata.org/entity/Q38911,region of the Czech Republic
http://www.wikidata.org/entity/Q8386,drug
http://www.wikidata.org/entity/Q11417,martial art
http://www.wikidata.org/entity/Q40080,beach
http://www.wikidata.org/entity/Q46337,manifesto
http://www.wikidata.org/entity/Q41253,movie theater
http://www.wikidata.org/entity/Q115921406,erotic product
http://www.wikidata.org/entity/Q4817637,atrocity
http://www.wikidata.org/entity/Q12140,medication
http://www.wikidata.org/entity/Q42106,synonym
http://www.wikidata.org/entity/Q42675,Manx
http://www.wikidata.org/entity/Q42138,citizenship
http://www.wikidata.org/entity/Q43742,oasis
http://www.wikidata.org/entity/Q60844538,membership
http://www.wikidata.org/entity/Q13205267,planet of the Solar System
http://www.wikidata.org/entity/Q3752011,argumentative text
http://www.wikidata.org/entity/Q62934160,military unit class
http://www.wikidata.org/entity/Q41349,smart card
http://www.wikidata.org/entity/Q40821,surgery
http://www.wikidata.org/entity/Q61702941,national rugby sevens team
http://www.wikidata.org/entity/Q40237,Golden Raspberry Awards
http://www.wikidata.org/entity/Q15088658,measured quantity value
http://www.wikidata.org/entity/Q42238448,pastoral dog
http://www.wikidata.org/entity/Q60875287,fictional residential building
http://www.wikidata.org/entity/Q98463540,threat
http://www.wikidata.org/entity/Q66089252,pharmaceutical preparation
http://www.wikidata.org/entity/Q105685558,persuasive text
http://www.wikidata.org/entity/Q41254,Grammy Awards
http://www.wikidata.org/entity/Q96084375,former building or structure
http://www.wikidata.org/entity/Q40024,Satellite Awards
http://www.wikidata.org/entity/Q41397,genocide
http://www.wikidata.org/entity/Q185363,chronicle
http://www.wikidata.org/entity/Q838123,data redundancy
http://www.wikidata.org/entity/Q862597,musical form
http://www.wikidata.org/entity/Q2994503,"Conservatoire de musique, danse et art dramatique en France"
http://www.wikidata.org/entity/Q1263068,duplicate entry
http://www.wikidata.org/entity/Q15343039,établissement public
http://www.wikidata.org/entity/Q17522177,age
http://www.wikidata.org/entity/Q17682891,fictional prison
http://www.wikidata.org/entity/Q18201623,expedition to the International Space Station
http://www.wikidata.org/entity/Q6105831,repopulation
http://www.wikidata.org/entity/Q18011141,fictional military organization
http://www.wikidata.org/entity/Q18011131,fictional military unit
http://www.wikidata.org/entity/Q18534542,restaurant chain
http://www.wikidata.org/entity/Q18533990,volleyball position
http://www.wikidata.org/entity/Q18608569,lower house of U.S. state legislature
http://www.wikidata.org/entity/Q18011172,film project
http://www.wikidata.org/entity/Q18058299,fictional castle
http://www.wikidata.org/entity/Q18327510,fictional robot
http://www.wikidata.org/entity/Q18536323,basketball league
http://www.wikidata.org/entity/Q17487523,conservatories with regional coverage
http://www.wikidata.org/entity/Q17544377,history of a country or state
http://www.wikidata.org/entity/Q17566318,human rights award
http://www.wikidata.org/entity/Q17489160,bust
http://www.wikidata.org/entity/Q18697071,fictional submarine
http://www.wikidata.org/entity/Q4442611,fashion style
http://www.wikidata.org/entity/Q18089617,clay animation film
http://www.wikidata.org/entity/Q18089587,stop-motion animated film
http://www.wikidata.org/entity/Q18328106,religion-related award
http://www.wikidata.org/entity/Q18352980,fictional musical instrument
http://www.wikidata.org/entity/Q18449104,Permanent Representative to the European Union
http://www.wikidata.org/entity/Q18510489,comedy troupe
http://www.wikidata.org/entity/Q18591554,media mix
http://www.wikidata.org/entity/Q18663566,dissolved municipality of Japan
http://www.wikidata.org/entity/Q861911,oration
http://www.wikidata.org/entity/Q644302,motivation
http://www.wikidata.org/entity/Q17558136,YouTube channel
http://www.wikidata.org/entity/Q3604202,user account
http://www.wikidata.org/entity/Q17517379,animated short film
http://www.wikidata.org/entity/Q18536594,Olympic sporting event
http://www.wikidata.org/entity/Q18328126,video game award
http://www.wikidata.org/entity/Q18328084,politics award
http://www.wikidata.org/entity/Q18533943,handball position
http://www.wikidata.org/entity/Q18603731,dissolution
http://www.wikidata.org/entity/Q18133227,pantheon
http://www.wikidata.org/entity/Q17480853,fictional moon
http://www.wikidata.org/entity/Q240625,501(c) organization
http://www.wikidata.org/entity/Q18559008,district of São Paulo
http://www.wikidata.org/entity/Q409205,xenobiotic
http://www.wikidata.org/entity/Q18327525,fictional clone
http://www.wikidata.org/entity/Q18603729,dissolution of an administrative territorial entity
http://www.wikidata.org/entity/Q1007114,administrative territorial entity of São Paulo City
http://www.wikidata.org/entity/Q29428373,tetrad
http://www.wikidata.org/entity/Q18663579,former municipality of Norway
http://www.wikidata.org/entity/Q18618822,national park of Iran
http://www.wikidata.org/entity/Q18602566,book format
http://www.wikidata.org/entity/Q18340514,events in a specific year or time period
http://www.wikidata.org/entity/Q18511725,market town
http://www.wikidata.org/entity/Q30505248,game award
http://www.wikidata.org/entity/Q2617970,pentalogy
http://www.wikidata.org/entity/Q21262209,excess
http://www.wikidata.org/entity/Q18328097,courage award
http://www.wikidata.org/entity/Q17710980,literary tetralogy
http://www.wikidata.org/entity/Q27301864,fictional bovid
http://www.wikidata.org/entity/Q18587891,pottery studio
http://www.wikidata.org/entity/Q18628369,art library
http://www.wikidata.org/entity/Q12761956,affair
http://www.wikidata.org/entity/Q15589476,population transfer
http://www.wikidata.org/entity/Q17518461,posthumous work
http://www.wikidata.org/entity/Q528053,digital identity
http://www.wikidata.org/entity/Q18325582,fictional military rank
http://www.wikidata.org/entity/Q913902,Google account
http://www.wikidata.org/entity/Q18596004,Partially Deceased Syndrome sufferer
http://www.wikidata.org/entity/Q29428403,pentad
http://www.wikidata.org/entity/Q1443637,tetralogy
http://www.wikidata.org/entity/Q18343076,corruption scandal
http://www.wikidata.org/entity/Q59138870,digital object
http://www.wikidata.org/entity/Q18195680,shoe style
http://www.wikidata.org/entity/Q18325436,501(c)(3) organization
http://www.wikidata.org/entity/Q18325460,501(c)(6) organization
http://www.wikidata.org/entity/Q18331255,penitentiary center
http://www.wikidata.org/entity/Q18553676,thoracic disease
http://www.wikidata.org/entity/Q18596079,fictional medical condition
http://www.wikidata.org/entity/Q114797657,valid subject matter for copyright
http://www.wikidata.org/entity/Q19868903,administrative territorial entity of São Paulo State
http://www.wikidata.org/entity/Q65553754,horeca chain
http://www.wikidata.org/entity/Q18616317,kaiju
http://www.wikidata.org/entity/Q18683244,fictional chicken
http://www.wikidata.org/entity/Q11660,artificial intelligence
http://www.wikidata.org/entity/Q29885819,fictional Galliformes
http://www.wikidata.org/entity/Q3403998,prisons in France
http://www.wikidata.org/entity/Q120208,emerging technology
http://www.wikidata.org/entity/Q17710986,literary pentalogy
http://www.wikidata.org/entity/Q18325483,501(c)(4) organization
http://www.wikidata.org/entity/Q19356884,permanent representative
http://www.wikidata.org/entity/Q862444,first family of the United States
http://www.wikidata.org/entity/Q96251598,type of object
http://www.wikidata.org/entity/Q17486927,fictional frog or toad
http://www.wikidata.org/entity/Q86746756,medicinal product
http://www.wikidata.org/entity/Q63959567,fictional government building
http://www.wikidata.org/entity/Q58817999,fictional amphibian
http://www.wikidata.org/entity/Q868557,music festival
http://www.wikidata.org/entity/Q863372,First Family
http://www.wikidata.org/entity/Q815962,colonization
http://www.wikidata.org/entity/Q866196,episcopal see
http://www.wikidata.org/entity/Q867242,comics anthology
http://www.wikidata.org/entity/Q866427,Grand Tour
http://www.wikidata.org/entity/Q3243765,municipality of Argentina
http://www.wikidata.org/entity/Q3297186,limited series
http://www.wikidata.org/entity/Q3244349,Husky
http://www.wikidata.org/entity/Q3409032,unisex given name
http://www.wikidata.org/entity/Q3329412,archaeological museum
http://www.wikidata.org/entity/Q3326717,literary movement
http://www.wikidata.org/entity/Q3327871,district municipality
http://www.wikidata.org/entity/Q3377406,political catchphrase
http://www.wikidata.org/entity/Q3326867,painting movement
http://www.wikidata.org/entity/Q3488547,faculty of law
http://www.wikidata.org/entity/Q3268757,analog synthesizer
http://www.wikidata.org/entity/Q3390477,online marketplace
http://www.wikidata.org/entity/Q3244038,public establishment of an administrative nature
http://www.wikidata.org/entity/Q3238445,security agency
http://www.wikidata.org/entity/Q3284499,capitol building
http://www.wikidata.org/entity/Q3421644,reality show
http://www.wikidata.org/entity/Q3327913,Summer Paralympic Games
http://www.wikidata.org/entity/Q3337280,marine navigation
http://www.wikidata.org/entity/Q3377803,tribe
http://www.wikidata.org/entity/Q3354859,collegiate university
http://www.wikidata.org/entity/Q3413329,neighborhood in Boston
http://www.wikidata.org/entity/Q3363945,archaeological park
http://www.wikidata.org/entity/Q3469910,performing arts center
http://www.wikidata.org/entity/Q3487908,venture capital firm
http://www.wikidata.org/entity/Q3491164,Witch
http://www.wikidata.org/entity/Q202199,inland island
http://www.wikidata.org/entity/Q864704,biosatellite
http://www.wikidata.org/entity/Q865484,yonkoma
http://www.wikidata.org/entity/Q867335,literary cycle
http://www.wikidata.org/entity/Q863974,lake island
http://www.wikidata.org/entity/Q1318941,stage race
http://www.wikidata.org/entity/Q867738,Christian school
http://www.wikidata.org/entity/Q3263954,werewolf
http://www.wikidata.org/entity/Q3407542,propanol
http://www.wikidata.org/entity/Q3414877,quest
http://www.wikidata.org/entity/Q3399646,ice hockey position
http://www.wikidata.org/entity/Q3327920,municipality of Venezuela
http://www.wikidata.org/entity/Q3246774,acromantula
http://www.wikidata.org/entity/Q3327862,urban commune of Morocco
http://www.wikidata.org/entity/Q3326403,National Prizes for Literature
http://www.wikidata.org/entity/Q3330843,museums of the city of Paris
http://www.wikidata.org/entity/Q3363974,animal theme park
http://www.wikidata.org/entity/Q3408368,form of address in the United Kingdom
http://www.wikidata.org/entity/Q3273292,professional degree
http://www.wikidata.org/entity/Q864113,proxy war
http://www.wikidata.org/entity/Q864825,collaborative fiction
http://www.wikidata.org/entity/Q875016,terrace house
http://www.wikidata.org/entity/Q873442,asset management
http://www.wikidata.org/entity/Q3249005,provincial city
http://www.wikidata.org/entity/Q3270632,national championship
http://www.wikidata.org/entity/Q3336843,constituent country of the United Kingdom
http://www.wikidata.org/entity/Q3473026,bovine disease
http://www.wikidata.org/entity/Q870889,clay animation
http://www.wikidata.org/entity/Q3500564,municipality of Nuevo León
http://www.wikidata.org/entity/Q3279218,Maison d'arrêt
http://www.wikidata.org/entity/Q3280375,sovereign houses from Europe
http://www.wikidata.org/entity/Q3282509,Nordic agrarian parties
http://www.wikidata.org/entity/Q3300034,painting material
http://www.wikidata.org/entity/Q3338504,Permanent Private Hall
http://www.wikidata.org/entity/Q3355750,monastic order
http://www.wikidata.org/entity/Q3393049,juxtaposition
http://www.wikidata.org/entity/Q3394581,black operation
http://www.wikidata.org/entity/Q3445354,United States senior military college
http://www.wikidata.org/entity/Q3375731,historical character
http://www.wikidata.org/entity/Q25091543,repopulation
http://www.wikidata.org/entity/Q3244203,monarchy of Antigua and Barbuda
http://www.wikidata.org/entity/Q3297051,chartered community
http://www.wikidata.org/entity/Q3354346,hormone replacement therapy
http://www.wikidata.org/entity/Q3477367,business sector
http://www.wikidata.org/entity/Q3496994,Star Trek comic
http://www.wikidata.org/entity/Q3502482,cultural region
http://www.wikidata.org/entity/Q15545584,collaborative work
http://www.wikidata.org/entity/Q3342913,Basque family name
http://www.wikidata.org/entity/Q3275872,kamuy
http://www.wikidata.org/entity/Q3308596,mayor–council government
http://www.wikidata.org/entity/Q3318733,independentism
http://www.wikidata.org/entity/Q3348159,object from The Legend of Zelda
http://www.wikidata.org/entity/Q3356057,non-governmental organization for development
http://www.wikidata.org/entity/Q3275581,shared universe
http://www.wikidata.org/entity/Q3280746,general education liceum
http://www.wikidata.org/entity/Q3406860,socio-professional categories in France
http://www.wikidata.org/entity/Q26540,artificial satellite
http://www.wikidata.org/entity/Q3241565,woodland
http://www.wikidata.org/entity/Q3252662,series finale
http://www.wikidata.org/entity/Q3301053,consolidated city-county
http://www.wikidata.org/entity/Q3326922,Premio de la Crítica Española
http://www.wikidata.org/entity/Q3406648,Producers Guild of America Awards
http://www.wikidata.org/entity/Q3329729,IJF World Tour Tbilisi
http://www.wikidata.org/entity/Q3329708,IJF World Tour Budapest
http://www.wikidata.org/entity/Q3329739,IJF World Tour Portugal
http://www.wikidata.org/entity/Q3504248,inner planet of the Solar System
http://www.wikidata.org/entity/Q3333721,catering profession
http://www.wikidata.org/entity/Q3242063,foreigners' school
http://www.wikidata.org/entity/Q3375984,list of Torchwood characters
http://www.wikidata.org/entity/Q188463,spectrometer
http://www.wikidata.org/entity/Q247073,powiat of Poland
http://www.wikidata.org/entity/Q891723,public company
http://www.wikidata.org/entity/Q917092,district of Paraguay
http://www.wikidata.org/entity/Q943017,national park
http://www.wikidata.org/entity/Q936955,parish of Jamaica
http://www.wikidata.org/entity/Q953822,canton of Costa Rica
http://www.wikidata.org/entity/Q917146,moshav
http://www.wikidata.org/entity/Q934744,political scandal
http://www.wikidata.org/entity/Q928830,metro station
http://www.wikidata.org/entity/Q955655,municipality of Iceland
http://www.wikidata.org/entity/Q930752,medical specialty
http://www.wikidata.org/entity/Q952037,political family
http://www.wikidata.org/entity/Q933971,Hogwarts House
http://www.wikidata.org/entity/Q951437,level of measurement
http://www.wikidata.org/entity/Q963760,Esperantido
http://www.wikidata.org/entity/Q878099,Greek primordial deity
http://www.wikidata.org/entity/Q1474213,grammatical construction
http://www.wikidata.org/entity/Q876852,summer camp
http://www.wikidata.org/entity/Q898712,aircraft hijacking
http://www.wikidata.org/entity/Q1933595,hijacking
http://www.wikidata.org/entity/Q886167,flowering plant
http://www.wikidata.org/entity/Q877517,ball game
http://www.wikidata.org/entity/Q2870870,prisons in Belgium
http://www.wikidata.org/entity/Q926230,effect
http://www.wikidata.org/entity/Q3149875,aviation incident
http://www.wikidata.org/entity/Q6807105,medium-density housing
http://www.wikidata.org/entity/Q735234,quest
http://www.wikidata.org/entity/Q877729,handicraft
http://www.wikidata.org/entity/Q896375,Federal Ministry in Germany
http://www.wikidata.org/entity/Q909458,Jōkamachi
http://www.wikidata.org/entity/Q911551,spectrograph
http://www.wikidata.org/entity/Q921469,Latin Grammy Awards
http://www.wikidata.org/entity/Q940343,centered heptagonal number
http://www.wikidata.org/entity/Q947233,High Council of State
http://www.wikidata.org/entity/Q936821,travelling exhibition
http://www.wikidata.org/entity/Q73633,Paralympic Games
http://www.wikidata.org/entity/Q939440,Dragon King
http://www.wikidata.org/entity/Q2989400,commune of Morocco
http://www.wikidata.org/entity/Q330284,marketplace
http://www.wikidata.org/entity/Q5767753,style
http://www.wikidata.org/entity/Q15303351,art material
http://www.wikidata.org/entity/Q170539,parody
http://www.wikidata.org/entity/Q312461,terra nullius
http://www.wikidata.org/entity/Q910252,United States federal executive department
http://www.wikidata.org/entity/Q896881,city with tens of thousands of inhabitants
http://www.wikidata.org/entity/Q898675,Eisenstein prime
http://www.wikidata.org/entity/Q904201,parody religion
http://www.wikidata.org/entity/Q918240,territorial evolution of the British Empire
http://www.wikidata.org/entity/Q928786,area studies
http://www.wikidata.org/entity/Q1546073,covert operation
http://www.wikidata.org/entity/Q1455871,child care
http://www.wikidata.org/entity/Q897395,executive board
http://www.wikidata.org/entity/Q2708515,catchphrase
http://www.wikidata.org/entity/Q4067625,anthroponymy
http://www.wikidata.org/entity/Q7674132,terrorism tactic
http://www.wikidata.org/entity/Q109411,curse
http://www.wikidata.org/entity/Q1817674,coat
http://www.wikidata.org/entity/Q10374547,administrative territorial entity of Paraguay
http://www.wikidata.org/entity/Q965568,kelurahan
http://www.wikidata.org/entity/Q921061,Book town
http://www.wikidata.org/entity/Q924827,Human from Star Trek
http://www.wikidata.org/entity/Q951873,ethnolect
http://www.wikidata.org/entity/Q954501,natural arch
http://www.wikidata.org/entity/Q876459,equine coat color
http://www.wikidata.org/entity/Q1628266,hormone therapy
http://www.wikidata.org/entity/Q967098,grammar school
http://www.wikidata.org/entity/Q11685431,alkanol
http://www.wikidata.org/entity/Q23010558,"area, ethnic, cultural, gender, and group studies"
http://www.wikidata.org/entity/Q102066,navigation
http://www.wikidata.org/entity/Q893775,National Monument of the United States
http://www.wikidata.org/entity/Q938993,frivolous political party
http://www.wikidata.org/entity/Q940462,music hall
http://www.wikidata.org/entity/Q951293,Woodall number
http://www.wikidata.org/entity/Q931483,legal fiction
http://www.wikidata.org/entity/Q902814,border town
http://www.wikidata.org/entity/Q917641,open-source film
http://www.wikidata.org/entity/Q919525,British Independent Film Awards
http://www.wikidata.org/entity/Q933394,exclave
http://www.wikidata.org/entity/Q954007,affinity
http://www.wikidata.org/entity/Q4291954,metric book
http://www.wikidata.org/entity/Q899409,gens
http://www.wikidata.org/entity/Q877998,students' union
http://www.wikidata.org/entity/Q884030,administrative territorial entity of Venezuela
http://www.wikidata.org/entity/Q932420,parish register
http://www.wikidata.org/entity/Q21000333,shopping street
http://www.wikidata.org/entity/Q262370,Eisenstein integer
http://www.wikidata.org/entity/Q899523,object-based language
http://www.wikidata.org/entity/Q917362,Unforgivable Curse
http://www.wikidata.org/entity/Q925381,city with powiat rights
http://www.wikidata.org/entity/Q937876,comarca of Catalonia
http://www.wikidata.org/entity/Q1143546,cultural studies
http://www.wikidata.org/entity/Q11634,art of sculpture
http://www.wikidata.org/entity/Q28872880,magic spell in Harry Potter
http://www.wikidata.org/entity/Q14864997,investment management
http://www.wikidata.org/entity/Q19267375,proximity
http://www.wikidata.org/entity/Q11223998,IJF World Tour
http://www.wikidata.org/entity/Q900119,United Nations list of non-self-governing territories
http://www.wikidata.org/entity/Q105825176,hair color
http://www.wikidata.org/entity/Q108667313,Hormone Replacement Therapy
http://www.wikidata.org/entity/Q65181871,crowd-sourced redlist
http://www.wikidata.org/entity/Q215605,Chinese dragon
http://www.wikidata.org/entity/Q631305,rock formation
http://www.wikidata.org/entity/Q694324,misdemeanor
http://www.wikidata.org/entity/Q65971239,WWII resistance group
http://www.wikidata.org/entity/Q1321960,law school
http://www.wikidata.org/entity/Q66311272,frost giant
http://www.wikidata.org/entity/Q1897725,organotherapy
http://www.wikidata.org/entity/Q2041172,measuring instrument
http://www.wikidata.org/entity/Q2041929,colonisation
