,node,type
2774,http://www.wikidata.org/entity/statement/Q720599-7F319ADB-5251-469A-B5CF-B41AEB88687B,wikidata entity
2775,http://www.wikidata.org/entity/statement/Q720599-2607d8cb-44b7-9484-248f-499e63ae1201,wikidata entity
2776,http://www.wikidata.org/entity/statement/Q720599-2ca7af22-39c2-493b-9ebd-e4cebcee47e7,wikidata entity
2777,http://www.wikidata.org/entity/statement/Q720599-FD2BA505-AD5F-4537-9CBA-5CBF512BF3B4,wikidata entity
2778,http://www.wikidata.org/entity/statement/Q720599-E6BE69E4-A112-47E0-8F0E-6C98B8564860,wikidata entity
2779,http://www.wikidata.org/entity/statement/Q720599-0742feba-4787-a117-ded2-4fdb8b2bfe37,wikidata entity
2780,http://www.wikidata.org/entity/statement/Q720599-FDB773E0-7178-49BB-BF4A-E1F3D925CD92,wikidata entity
2781,http://www.wikidata.org/entity/statement/Q720599-859330F2-8276-4E21-94ED-BB31BBFFF064,wikidata entity
2782,http://www.wikidata.org/entity/statement/Q720599-6A8E58FF-D0DD-4A25-B34B-B0B0CA70133D,wikidata entity
2783,http://www.wikidata.org/entity/statement/Q720599-BE35F622-1C5B-4613-8374-787E6255E80A,wikidata entity
2784,https://data.carnegiehall.org/names/92482/about,not wikidata
2785,http://data.europeana.eu/agent/base/71393,not wikidata
2786,http://www.wikidata.org/entity/statement/Q720599-74D927CF-6ED2-4992-89EF-C47B6CF2FB2F,wikidata entity
2787,http://www.wikidata.org/entity/statement/Q720599-F7D8E2D4-642D-4FA5-BB25-8C921ACCA8FE,wikidata entity
2788,http://www.wikidata.org/entity/statement/Q720599-BE026465-228B-4DD9-B5F3-2F2DE42802DF,wikidata entity
2789,http://www.wikidata.org/entity/statement/Q720599-D29A56BB-767A-405F-BD7D-062203B6A990,wikidata entity
2790,Tevin-Campbell,not wikidata
2791,http://www.wikidata.org/entity/statement/Q720599-e2b3b3f8-45f6-4a45-bf73-e0aaa4d3ec09,wikidata entity
2792,tevin-campbell,not wikidata
2793,M00000003186,not wikidata
2794,disney:Tevin_Campbell,not wikidata
2795,t/tevincampbell,not wikidata
2796,tevin-campbell/1212,not wikidata
2797,agent/base/71393,not wikidata
2798,lccn-n92016611,not wikidata
2799,2023-01-08T18:32:08Z,not wikidata
2800,1806798914,not wikidata
2801,ماتسوكو ديلوكس,not wikidata
2802,Matsuko Deluxe,not wikidata
2803,japanischer Tarento und Kolumnist,not wikidata
2804,"Japanese columnist, essayist, and TV personality",not wikidata
2805,マツコ・デラックス,not wikidata
2806,마츠코 디럭스,not wikidata
2807,คอลัมนิสต์ นักเขียนความเรียง บุคคลในวงการโทรทัศน์ญี่ปุ่น,not wikidata
2808,มัตสึโกะ ดิลักซ์,not wikidata
2809,http://www.wikidata.org/entity/statement/Q720599-7EB0039A-0C22-47B3-9B87-42495571DF1D,wikidata entity
2810,Opinionista saggista e drag queen giapponese,not wikidata
2811,http://www.wikidata.org/entity/statement/Q720599-186c1729-d402-44a5-afa6-8deec33c0760,wikidata entity
2812,1798fcff-0e5f-47ea-9616-17bcac6c80fc,not wikidata
2813,http://www.wikidata.org/entity/statement/Q720599-33E7599E-0E54-4175-9512-60145AC722F7,wikidata entity
2814,http://www.wikidata.org/entity/statement/Q720599-32BE4DA7-AB12-41E4-9897-D3724E4B855A,wikidata entity
2815,http://www.wikidata.org/entity/statement/Q720599-18929D97-85D2-45F7-B016-9E47A792A8C5,wikidata entity
2816,987007413521905171,not wikidata
2817,http://www.wikidata.org/entity/statement/Q720599-C767141B-8DC1-4C12-9916-75F99F92E0BD,wikidata entity
2818,people/tevin-campbell,not wikidata
2819,http://www.wikidata.org/entity/statement/Q720599-934d31d4-b377-43c0-a50f-fb1c5b20cb39,wikidata entity
2820,87097990355201,not wikidata
2821,http://www.wikidata.org/entity/statement/Q720599-5fd36e3b-4d95-0a5b-6fe0-17bf7f7a319a,wikidata entity
2822,http://www.wikidata.org/entity/statement/Q720599-7a072863-70e2-453d-9ff4-d2cada46bd02,wikidata entity
2823,日本のコラムニスト、タレント、司会者 (1972-),not wikidata
2824,783,not wikidata
2825,1037177,not wikidata
2826,201568,not wikidata
2827,99506,not wikidata
2828,88212,not wikidata
2829,100072,not wikidata
2830,274879,not wikidata
2831,246310,not wikidata
2832,188605,not wikidata
2833,768814,not wikidata
2834,216728,not wikidata
2835,161143,not wikidata
2836,230710,not wikidata
2837,274003,not wikidata
2838,2333607,not wikidata
2839,10272299,not wikidata
2840,3620693,not wikidata
2841,884954,not wikidata
2842,1004676,not wikidata
2843,lamberta,not wikidata
2844,http://data.bnf.fr/ark:/12148/cb16241204b#about,not wikidata
2845,http://www.idref.fr/164925090/id,not wikidata
2846,http://musicbrainz.org/artist/e942594a-91cc-427a-8beb-6815c28e9254,not wikidata
2847,http://g.co/kg/m/07sbny7,not wikidata
2848,http://data.beeldengeluid.nl/gtaa/223913,not wikidata
2849,http://id.worldcat.org/fast/1945021,not wikidata
2850,http://www.wikidata.org/entity/statement/Q190231-44F269A9-418E-4EA1-B8D3-3639C8233259,wikidata entity
2851,http://www.wikidata.org/entity/statement/Q190231-c8a5424e-40b6-123f-4e8e-d4b44dbccebf,wikidata entity
2852,http://www.wikidata.org/entity/statement/q190231-025C7C67-5F42-4626-8319-CAD301F5CC77,wikidata entity
2853,http://www.wikidata.org/entity/statement/Q190231-E07237EA-4563-4B55-8600-D3F31D0E294D,wikidata entity
2854,http://www.wikidata.org/entity/statement/q190231-64FAC9C2-7069-47E0-9B08-CC8E1D07925B,wikidata entity
2855,http://www.wikidata.org/entity/statement/q190231-0C7E289F-E372-41FB-B425-69080FC2DB90,wikidata entity
2856,http://www.wikidata.org/entity/statement/q190231-6C40E474-C9E1-499A-80DC-C35DC632348D,wikidata entity
2857,http://www.wikidata.org/entity/statement/Q190231-EC8A36C4-B850-44C4-83A3-EFCB35793C3E,wikidata entity
2858,http://www.wikidata.org/entity/statement/q190231-ED6FABDD-F8B5-49D4-8477-EC4D7B387DB1,wikidata entity
2859,http://www.wikidata.org/entity/statement/Q190231-a6e4046e-4ab3-0c55-c569-58a82dfed92c,wikidata entity
2860,http://www.wikidata.org/entity/statement/Q190231-BD4998E7-1145-4F4A-8A6F-B0F702133EEB,wikidata entity
2861,http://www.wikidata.org/entity/statement/Q190231-8DCC8D9D-871D-41D3-80A6-E42884CDF507,wikidata entity
2862,http://www.wikidata.org/entity/statement/Q190231-a9a7c781-405f-6548-f02e-6ad8d969cd52,wikidata entity
2863,http://www.wikidata.org/entity/statement/Q190231-07185DE6-6FBC-40DF-BED1-A4141F1F4F82,wikidata entity
2864,http://www.wikidata.org/entity/statement/Q190231-64A5B3A7-EC89-4D5F-9F62-21A2BE93771B,wikidata entity
2865,http://www.wikidata.org/entity/statement/Q190231-1C28BED3-DBF9-4FC4-B18E-3891DC136375,wikidata entity
2866,http://www.wikidata.org/entity/statement/Q190231-D13DCD12-1D79-4C4D-8CAF-0ABF664DD606,wikidata entity
2867,http://www.wikidata.org/entity/statement/Q190231-695f4fc2-40e0-ac07-1816-60124abd500b,wikidata entity
2868,http://www.wikidata.org/entity/statement/Q190231-25781cfa-43a1-633c-be31-d588a52e7ed0,wikidata entity
2869,http://www.wikidata.org/entity/statement/Q190231-0842B6FC-4DF7-49E8-B2F5-95E71290E6FE,wikidata entity
2870,http://www.wikidata.org/entity/statement/Q190231-EC1A8A03-E5BD-472C-806C-0A465EFD2327,wikidata entity
2871,http://www.wikidata.org/entity/statement/Q190231-2278ECE3-1E3D-490A-95C5-9E174B1309CD,wikidata entity
2872,http://www.wikidata.org/entity/statement/Q190231-9ffe125e-41c5-75cd-1a98-685dbbbc0f6f,wikidata entity
2873,http://www.wikidata.org/entity/statement/Q190231-4807D8F2-8825-4CA9-836C-9F8089E368B0,wikidata entity
2874,http://www.wikidata.org/entity/statement/Q190231-66ad9deb-e296-4add-a7be-22de2ea4262e,wikidata entity
2875,http://www.wikidata.org/entity/statement/Q190231-28ee017e-9d55-43f4-84d4-a818378671c6,wikidata entity
2876,http://www.wikidata.org/entity/statement/Q190231-5286C486-031A-4044-B341-2919020B9C80,wikidata entity
2877,http://www.wikidata.org/entity/statement/Q190231-F0EE96B3-4F58-4913-9E46-2DE4B4DA9301,wikidata entity
2878,http://www.wikidata.org/entity/statement/Q190231-3092C2E2-F922-45C4-BDAA-F1A46853DBB3,wikidata entity
2879,http://www.wikidata.org/entity/statement/Q190231-3c21fca3-40a0-7cbf-ca51-91d17853a27c,wikidata entity
2880,http://www.wikidata.org/entity/statement/Q190231-27429F8C-4F85-45B2-9379-2A7B085B6034,wikidata entity
2881,http://www.wikidata.org/entity/statement/Q190231-07197638-7A29-4FB2-8EB4-A88880975538,wikidata entity
2882,http://www.wikidata.org/entity/statement/Q190231-71119E4B-105D-4E1E-A652-144A1691D8B4,wikidata entity
2883,http://data.europeana.eu/agent/base/113241,not wikidata
2884,1653850401,not wikidata
2885,"Entity[""MusicAct"", ""AdamLambert::3453b""]",not wikidata
2886,Adam-Lambert,not wikidata
2887,73d43605,not wikidata
2888,adam_lambert,not wikidata
2889,adam-lambert-53328,not wikidata
2890,40561460,not wikidata
2891,M00000355094,not wikidata
2892,1041997237,not wikidata
2893,a/adamlambert,not wikidata
2894,adam-lambert-lyrics.html,not wikidata
2895,9810556815705606,not wikidata
2896,adam-lambert/3959,not wikidata
2897,0w3w95/adam-lambert,not wikidata
2898,agent/base/113241,not wikidata
2899,lccn-n2009037034,not wikidata
2900,943525161478713344,not wikidata
2901,107a98gwiP,not wikidata
2902,http://www.wikidata.org/entity/statement/Q190231-55DC5A59-74F3-41D7-A838-31EC84DE816C,wikidata entity
2903,Adam Lambert (Musician),not wikidata
2904,http://www.wikidata.org/entity/statement/Q190231-7bb392f6-407d-504c-30f6-a6b29f04a8fc,wikidata entity
2905,http://www.wikidata.org/entity/statement/Q190231-3da72f83-4123-6311-5df4-02783e71877d,wikidata entity
2906,http://www.wikidata.org/entity/statement/Q190231-833e3f76-410d-1fcf-2529-a76e089f35c2,wikidata entity
2907,http://www.wikidata.org/entity/statement/Q190231-7c59d7fe-40f7-5324-d970-6e159a3cb2dc,wikidata entity
2908,http://www.wikidata.org/entity/statement/Q190231-f8466963-4eea-ac0d-3990-87e3d6028211,wikidata entity
2909,10ee5911-cbba-4c2a-b253-78b3fe6d6c6b,not wikidata
2910,http://www.wikidata.org/entity/statement/Q190231-00c5bb8c-44e2-8c77-1824-22da60ad1c23,wikidata entity
2911,http://www.wikidata.org/entity/statement/Q190231-2A291732-D46D-4DE9-A40C-FCCBC65EF1CB,wikidata entity
2912,Adam_Lambert-8X3ZRW,not wikidata
2913,http://www.wikidata.org/entity/statement/Q190231-CAED93F7-3875-4F47-9530-F16CF4A5309D,wikidata entity
2914,http://www.wikidata.org/entity/Q9684,wikidata entity
2915,http://www.wikidata.org/entity/Q49112,wikidata entity
2916,http://g.co/kg/m/0fpfk2,not wikidata
2917,http://data.bibliotheken.nl/id/thes/p070678227,not wikidata
2918,http://www.wikidata.org/entity/statement/Q166312-0E4EB09A-950D-4BF3-A0C7-8742286C2288,wikidata entity
2919,http://www.wikidata.org/entity/statement/Q166312-4d07496b-d42e-4c00-91dd-8ed5d4c7de30,wikidata entity
2920,http://www.wikidata.org/entity/statement/Q166312-79F4D9BA-1BA1-4D52-8D56-E0DA0241C943,wikidata entity
2921,http://www.wikidata.org/entity/statement/Q166312-B9FB4ED1-756C-438D-A20E-54C0655F9636,wikidata entity
2922,/m/0fpfk2,not wikidata
2923,070678227,not wikidata
2924,nm1426725,not wikidata
2925,celebrity/wesley_morris,not wikidata
2926,critic/wesley-morris,not wikidata
2927,1136239,not wikidata
2928,Wesley_Morris,not wikidata
2929,3032670,not wikidata
2930,97682,not wikidata
2931,wesley_morris,not wikidata
2932,wesley-morris,not wikidata
2933,107ZzmVgBt,not wikidata
2934,http://commons.wikimedia.org/wiki/Special:FilePath/Wesley%20Morris%20in%202013.jpg,not wikidata
2935,http://www.wikidata.org/entity/statement/Q166312-A9A8B681-C6A3-4DE1-BA6F-9D6D072D67E5,wikidata entity
2936,http://www.wikidata.org/entity/statement/Q166312-7E0E1814-F7C3-4BA2-B1F4-64F624C90FDB,wikidata entity
2937,http://www.wikidata.org/entity/statement/Q166312-E8D926D6-0FB9-48A7-A57A-2E0CA4A1523E,wikidata entity
2938,http://www.wikidata.org/entity/statement/Q166312-066DD13F-4180-4D1B-B253-E9ECB29A3C4E,wikidata entity
2939,http://www.wikidata.org/entity/statement/Q166312-8E9473CC-94E6-42B0-ABE7-C3F7E94E347C,wikidata entity
2940,http://www.wikidata.org/entity/statement/Q166312-C883E592-FD62-4945-B7A1-FCD8276A357D,wikidata entity
2941,http://www.wikidata.org/entity/statement/Q166312-0B53DD68-193B-4D0C-AF61-A016FD1FD01A,wikidata entity
2942,http://www.wikidata.org/entity/statement/Q166312-66C7863A-37A5-4579-B32D-AA5CB2AE148D,wikidata entity
2943,http://www.wikidata.org/entity/statement/Q166312-C660C49B-9FCE-4BA9-8AB9-12EC208869E1,wikidata entity
2944,http://www.wikidata.org/entity/statement/Q166312-D2BE943B-1A1B-49F9-8F38-E3EFE8C4B41A,wikidata entity
2945,http://www.wikidata.org/entity/statement/Q166312-79de1375-4ee6-c85d-556a-4ecc33b6ac4d,wikidata entity
2946,http://www.wikidata.org/entity/statement/Q166312-8d63afa1-4e72-0db7-07d0-66949652f095,wikidata entity
2947,4974758,not wikidata
2948,ウェスリー・モリス,not wikidata
2949,"Моррис, Уэсли",not wikidata
2950,衛斯理·莫里斯,not wikidata
2951,韦斯利·莫里斯,not wikidata
2952,韋斯利·莫里斯,not wikidata
2953,1975-12-19T00:00:00Z,not wikidata
2954,1993-01-01T00:00:00Z,not wikidata
2955,http://www.wikidata.org/entity/Q824451,wikidata entity
2956,http://www.wikidata.org/entity/Q2780710,wikidata entity
2957,http://www.wikidata.org/entity/Q2117828,wikidata entity
2958,http://www.wikidata.org/entity/Q3768575,wikidata entity
2959,http://www.wikidata.org/entity/Q4220892,wikidata entity
2960,http://viaf.org/viaf/4974758,not wikidata
2961,http://www.wikidata.org/entity/Q7847747,wikidata entity
2962,http://www.wikidata.org/entity/Q15077007,wikidata entity
2963,http://www.wikidata.org/entity/Q18420725,wikidata entity
2964,http://www.wikidata.org/entity/Q52382875,wikidata entity
2965,http://www.wikidata.org/entity/statement/Q166312-cdb2e341-448c-38fc-0946-95ee2ebb19ee,wikidata entity
2966,http://www.wikidata.org/entity/statement/Q166312-669215b9-461f-0489-7b16-07e9c404a1cc,wikidata entity
2967,http://www.wikidata.org/entity/statement/Q166312-a2fa803f-4c3a-7b6b-a514-a42721d49469,wikidata entity
2968,http://www.wikidata.org/entity/statement/Q166312-464cd396-4ef3-ee74-a3d6-dd18af2974af,wikidata entity
2969,http://www.wikidata.org/entity/statement/Q166312-58811138-4da4-08f5-20dd-fbc6735f1377,wikidata entity
2970,http://www.wikidata.org/entity/statement/Q166312-fc01e8b8-4c40-afe0-bc71-763d9d34bdf3,wikidata entity
2971,http://www.wikidata.org/entity/statement/Q166312-F7A18509-28C3-474C-ADD8-0DFFB457869F,wikidata entity
2972,viaf-4974758,not wikidata
2973,http://www.wikidata.org/entity/statement/Q166312-8cca3f38-43ad-8986-6b89-95ee9db25c62,wikidata entity
2974,https://d-nb.info/gnd/1232501867,not wikidata
2975,1232501867,not wikidata
2976,http://www.wikidata.org/entity/statement/q166312-aeb6dfb1-4098-6d25-bcb9-93c8cc213ae7,wikidata entity
2977,http://www.idref.fr/030436990/id,not wikidata
2978,030436990,not wikidata
2979,http://www.wikidata.org/entity/statement/Q166312-e56465b2-93ed-4d2f-9b19-7d4c8d8405fc,wikidata entity
2980,http://www.wikidata.org/entity/statement/Q264618-173190D2-A23C-43DC-9CBD-46C53630A8E0,wikidata entity
2981,http://www.wikidata.org/entity/statement/Q264618-1F0993AC-4B7B-4CA1-B7BC-5E6185EDCA97,wikidata entity
2982,http://www.wikidata.org/entity/statement/Q264618-204C5278-C15F-4B6C-9B37-6647C6459172,wikidata entity
2983,http://www.wikidata.org/entity/statement/Q264618-35F28EA8-FB42-480D-B952-432C4E82C422,wikidata entity
2984,http://www.wikidata.org/entity/statement/Q264618-4646F2F5-4FFE-479F-8D7B-AC2F8DFDD149,wikidata entity
2985,http://www.wikidata.org/entity/statement/Q264618-8526F161-D080-46B3-A5F8-9294E183CF97,wikidata entity
2986,http://www.wikidata.org/entity/statement/Q264618-E67F6D6E-9DDD-4E1C-96AD-388527C87161,wikidata entity
2987,http://www.wikidata.org/entity/statement/Q264618-D0EAD209-6C9D-48E8-B400-346A12E9ED36,wikidata entity
2988,http://www.wikidata.org/entity/statement/Q264618-37FD4523-7C10-4047-8F9F-15E7157008DF,wikidata entity
2989,http://www.wikidata.org/entity/statement/Q264618-71ea8ce0-4024-bbad-2303-d0308d495f64,wikidata entity
2990,http://www.wikidata.org/entity/statement/Q264618-34225D21-0E3F-4CE9-B8A9-06A77B280507,wikidata entity
2991,http://www.wikidata.org/entity/statement/Q264618-6739B7DB-C301-47AD-B45B-F7A87762ABD2,wikidata entity
2992,http://www.wikidata.org/entity/statement/Q264618-2D8AEBA2-ECE5-4873-B575-22DD2C3A610F,wikidata entity
2993,http://www.wikidata.org/entity/statement/Q264618-3A8D6D33-258B-4AA5-BB43-7F413A3A7376,wikidata entity
2994,http://www.wikidata.org/entity/statement/Q264618-34E6EA7B-D072-4552-A85C-AAF2613C95CD,wikidata entity
2995,http://www.wikidata.org/entity/statement/Q264618-833AD89D-DF31-47A6-A48C-87A13861DC48,wikidata entity
2996,britisk politiker,not wikidata
2997,personnalité politique britannique,not wikidata
2998,britisk politikar,not wikidata
2999,políticu británicu,not wikidata
3000,سياسي من المملكة المتحدة,not wikidata
3001,politikari britainiarra,not wikidata
3002,político britânico,not wikidata
3003,britský politik,not wikidata
3004,британский политик,not wikidata
3005,britischer Politiker der Labour Party,not wikidata
3006,曼德森,not wikidata
3007,angol politikus,not wikidata
3008,Peter Mandelson,not wikidata
3009,بيتر ماندلسون,not wikidata
3010,پيتير مانديلسون,not wikidata
3011,Peter Benjamin Mandelson,not wikidata
3012,Arglwydd Mandelson,not wikidata
3013,Peter Mandleson,not wikidata
3014,Mandelson,not wikidata
3015,British peer (born 1953),not wikidata
3016,פיטר מנדלסון,not wikidata
3017,ピーター・マンデルソン,not wikidata
3018,피터 맨덜슨,not wikidata
3019,Petrus Mandelson,not wikidata
3020,"Мандельсон, Питер",not wikidata
3021,Пітер Мандельсон,not wikidata
3022,文德森,not wikidata
3023,彼得·曼德尔森,not wikidata
3024,彼得·曼德爾森,not wikidata
3025,2023-01-17T11:57:54Z,not wikidata
3026,1813355286,not wikidata
3027,http://www.wikidata.org/entity/statement/Q264618-2592d2f6-8711-4764-8911-2ba7664975f7,wikidata entity
3028,United Kingdom siyaasa nira ŋun nyɛ doo,not wikidata
3029,http://www.wikidata.org/entity/statement/Q264618-7c6b16c4-62d6-4a1b-8077-cd4164f1d9fa,wikidata entity
3030,http://www.wikidata.org/entity/statement/Q264618-52344E4B-A846-47A2-9944-462A8DC22FE4,wikidata entity
3031,http://www.wikidata.org/entity/statement/Q264618-B6899FDC-C3C0-430C-B4A4-C1EB79443928,wikidata entity
3032,143,not wikidata
3033,230,not wikidata
3034,2260,not wikidata
3035,4027,not wikidata
3036,10061,not wikidata
3037,74026,not wikidata
3038,25160,not wikidata
3039,92417,not wikidata
3040,http://g.co/kg/m/01g8rt,not wikidata
3041,http://www.wikidata.org/entity/statement/q264618-95D25E55-8963-42EF-821F-50BA5109C361,wikidata entity
3042,http://www.wikidata.org/entity/statement/Q264618-2ABE038B-E01B-460E-BB13-042103A17A1C,wikidata entity
3043,http://www.wikidata.org/entity/statement/q264618-CCEC98D4-2DBA-4E63-BAD8-C15890CD42F3,wikidata entity
3044,http://www.wikidata.org/entity/statement/Q264618-6F37CEFF-4D16-410D-8B6C-3DE938B0D2BF,wikidata entity
3045,http://www.wikidata.org/entity/statement/Q264618-76F28AF7-C716-4B84-869F-C1365D77E4F9,wikidata entity
3046,http://www.wikidata.org/entity/statement/Q264618-2668AA47-347A-43A7-9A6A-F5ECEB22314B,wikidata entity
3047,http://www.wikidata.org/entity/statement/Q264618-DB07BB33-8A79-4C7C-A2A3-DE2E41638A83,wikidata entity
3048,http://www.wikidata.org/entity/statement/Q264618-f186f7f8-4f81-e920-63a5-94eecd8724c9,wikidata entity
